,price,type,address,url,agent_url,postcode,number_bedrooms,search_date,loc,coordinates,lat,lon
193,235000.0,1 bedroom flat for sale,"13/3 Henderson Place, Stockbridge, Edinburgh, EH3 5DJ",http://www.rightmove.co.uk/properties/85866367,http://www.rightmove.co.uk/estate-agents/agent/Warners-Solicitors/Edinburgh-91640.html,EH3,1.0,2021-01-17 16:42:17.951429,"Henderson, 28A, Raeburn Place, Stockbridge, Stockbridge/Inverleith, City of Edinburgh, Scotland, EH4 1HN, United Kingdom","(55.9590551, -3.2109166)",55.9590551,-3.2109166
194,235000.0,1 bedroom ground floor flat for sale,"Munro Place, Canonmills, Edinburgh, EH3",http://www.rightmove.co.uk/properties/86345449,http://www.rightmove.co.uk/estate-agents/agent/MOV8-Real-Estate-Principal-GPM-Branch/Scotland-Head-Office-138737.html,EH3,1.0,2021-01-17 16:42:17.951429,"Munro Place, Canonmills, New Town/Broughton, City of Edinburgh, Scotland, EH3 5LJ, United Kingdom","(55.9628086, -3.1984601)",55.9628086,-3.1984601
195,230000.0,2 bedroom apartment for sale,"Papermill Wynd, Edinburgh, EH7",http://www.rightmove.co.uk/properties/99191633,http://www.rightmove.co.uk/estate-agents/agent/Purplebricks/covering-Scotland-151100.html,EH7,2.0,2021-01-17 16:42:17.951429,"Papermill Wynd, Broughton, New Town/Broughton, City of Edinburgh, Scotland, EH7 4QL, United Kingdom","(55.9645467, -3.185506)",55.9645467,-3.185506
196,230000.0,1 bedroom flat for sale,"27/3 Cockburn Street, Old Town, Edinburgh, EH1 1BP",http://www.rightmove.co.uk/properties/82334983,http://www.rightmove.co.uk/estate-agents/agent/Warners-Solicitors/Edinburgh-91640.html,EH1,1.0,2021-01-17 16:42:17.951429,"Cockburn Street, Old Town, City of Edinburgh, Scotland, EH1 1BU, United Kingdom","(55.9506028, -3.1897391)",55.9506028,-3.1897391
197,225000.0,2 bedroom flat for sale,"4/7 Easter Dalry Drive, Dalry, Edinburgh, EH11 2TD",http://www.rightmove.co.uk/properties/101061443,http://www.rightmove.co.uk/estate-agents/agent/MHD-Law-LLP/Edinburgh-206234.html,EH11,2.0,2021-01-17 16:42:17.951429,"Easter Dalry Drive, Ardmillan, Dalry, City of Edinburgh, Scotland, EH11 2TE, United Kingdom","(55.9438716, -3.222025)",55.9438716,-3.222025
198,225000.0,1 bedroom apartment for sale,"Dublin Street, Edinburgh",http://www.rightmove.co.uk/properties/86190844,http://www.rightmove.co.uk/estate-agents/agent/Rettie-and-Co/Edinburgh-Sales-67544.html,,1.0,2021-01-17 16:42:17.951429,"Dublin Street, Bellevue, New Town/Broughton, City of Edinburgh, Scotland, EH1 3PG, United Kingdom","(55.9568245, -3.1934569)",55.9568245,-3.1934569
199,250000.0,1 bedroom flat for sale,"162A Dundas Street, , Edinburgh, EH3 5DT",http://www.rightmove.co.uk/properties/87458872,http://www.rightmove.co.uk/estate-agents/agent/McEwan-Fraser-Legal/Scotland-68041.html,EH3,1.0,2021-01-17 16:42:17.951429,"Dundas Street, New Town, New Town/Broughton, City of Edinburgh, Scotland, EH3 6HZ, United Kingdom","(55.9568671, -3.1990547)",55.9568671,-3.1990547
200,220000.0,3 bedroom flat for sale,"19 Claremont Court, Bellevue, Edinburgh, EH7 4LA",http://www.rightmove.co.uk/properties/87011764,http://www.rightmove.co.uk/estate-agents/agent/Warners-Solicitors/Edinburgh-91640.html,EH7,3.0,2021-01-17 16:42:17.951429,"Claremont Court, Broughton, New Town/Broughton, City of Edinburgh, Scotland, EH7 4LA, United Kingdom","(55.9646351, -3.1889294)",55.9646351,-3.1889294
201,220000.0,2 bedroom flat for sale,"Temple Park Crescent, Polwarth, Edinburgh, EH11",http://www.rightmove.co.uk/properties/86525665,http://www.rightmove.co.uk/estate-agents/agent/Lindsays/Edinburgh-29595.html,EH11,2.0,2021-01-17 16:42:17.951429,"Temple Park Crescent, Polwarth, Merchiston, City of Edinburgh, Scotland, EH11 1HR, United Kingdom","(55.9376414, -3.2198992)",55.9376414,-3.2198992
202,220000.0,2 bedroom flat for sale,"11/5 Albion Gardens, Leith, Edinburgh, EH7 5NS",http://www.rightmove.co.uk/properties/84795952,http://www.rightmove.co.uk/estate-agents/agent/Warners-Solicitors/Edinburgh-91640.html,EH7,2.0,2021-01-17 16:42:17.951429,"Albion Gardens, Lorne, Leith Central, City of Edinburgh, Scotland, EH7 5QF, United Kingdom","(55.960525, -3.1664091)",55.960525,-3.1664091
203,220000.0,1 bedroom flat for sale,"16/3 Jamaica Mews, New Town, Edinburgh, EH3 6HW",http://www.rightmove.co.uk/properties/85416601,http://www.rightmove.co.uk/estate-agents/agent/Warners-Solicitors/Edinburgh-91640.html,EH3,1.0,2021-01-17 16:42:17.951429,"Jamaica Mews, Silvermills, New Town/Broughton, City of Edinburgh, Scotland, EH3 6HW, United Kingdom","(55.9556503, -3.2048089)",55.9556503,-3.2048089
204,220000.0,2 bedroom flat for sale,"3/3 Dundee Terrace, EH11 1DL",http://www.rightmove.co.uk/properties/102041504,http://www.rightmove.co.uk/estate-agents/agent/Jardine-Phillips/Edinburgh-67068.html,EH11,2.0,2021-01-17 16:42:17.951429,"Dundee Terrace, Merchiston, City of Edinburgh, Scotland, EH11 1DH, United Kingdom","(55.9391537, -3.2227319)",55.9391537,-3.2227319
205,215000.0,2 bedroom flat for sale,"10, 2f2 Crighton Place, Edinburgh, EH7 4NZ",http://www.rightmove.co.uk/properties/73784793,http://www.rightmove.co.uk/estate-agents/agent/Campbell-Smith-LLP/Edinburgh-94463.html,EH7,2.0,2021-01-17 16:42:17.951429,"Leith Walk, Brunswick, Leith Central, City of Edinburgh, Scotland, EH7 4NZ, United Kingdom","(55.9630549, -3.1784526)",55.9630549,-3.1784526
206,215000.0,1 bedroom ground floor flat for sale,"4 Atholl Crescent Lane, Edinburgh, EH3 8ET",http://www.rightmove.co.uk/properties/96425846,http://www.rightmove.co.uk/estate-agents/agent/Jardine-Phillips/Edinburgh-67068.html,EH3,1.0,2021-01-17 16:42:17.951429,"Atholl Crescent Lane, Haymarket, West End, City of Edinburgh, Scotland, EH3 8ER, United Kingdom","(55.948187, -3.2105142)",55.948187,-3.2105142
207,215000.0,1 bedroom flat for sale,"McDonald Road, Edinburgh",http://www.rightmove.co.uk/properties/101107193,http://www.rightmove.co.uk/estate-agents/agent/Thorntons-Property-Services/Edinburgh-155639.html,,1.0,2021-01-17 16:42:17.951429,"McDonald Road, Powderhall, New Town/Broughton, City of Edinburgh, Scotland, EH7 4LG, United Kingdom","(55.9661834, -3.1890584)",55.9661834,-3.1890584
208,215000.0,2 bedroom apartment for sale,"Lorne Street, Leith, Edinburgh",http://www.rightmove.co.uk/properties/99781892,http://www.rightmove.co.uk/estate-agents/agent/Rettie-and-Co/Edinburgh-Sales-67544.html,,2.0,2021-01-17 16:42:17.951429,"Lorne Street, Lorne, Leith Central, City of Edinburgh, Scotland, EH6 8QG, United Kingdom","(55.9660147, -3.1727563)",55.9660147,-3.1727563
209,215000.0,1 bedroom flat for sale,"25/4 McDonald Road, Edinburgh EH7 4LX",http://www.rightmove.co.uk/properties/85220764,http://www.rightmove.co.uk/estate-agents/agent/Gillespie-MacAndrew/Edinburgh-109751.html,EH7,1.0,2021-01-17 16:42:17.951429,"McDonald Road, Broughton, New Town/Broughton, City of Edinburgh, Scotland, EH7 4NN, United Kingdom","(55.9656428, -3.1880601)",55.9656428,-3.1880601
210,210000.0,2 bedroom flat for sale,"Dunedin Street, Edinburgh, EH7",http://www.rightmove.co.uk/properties/97118219,http://www.rightmove.co.uk/estate-agents/agent/Purplebricks/covering-Scotland-151100.html,EH7,2.0,2021-01-17 16:42:17.951429,"Dunedin Street, Beaverbank Business Park, New Town/Broughton, City of Edinburgh, Scotland, EH7 4JG, United Kingdom","(55.9649152, -3.1929204)",55.9649152,-3.1929204
211,210000.0,1 bedroom flat for sale,"3 Fleshmarket Close, Old Town, Edinburgh, EH1 1QA",http://www.rightmove.co.uk/properties/84278050,http://www.rightmove.co.uk/estate-agents/agent/Warners-Solicitors/Edinburgh-91640.html,EH1,1.0,2021-01-17 16:42:17.951429,"Fleshmarket Close, Old Town, City of Edinburgh, Scotland, EH1 1QA, United Kingdom","(55.9502136, -3.1885269)",55.9502136,-3.1885269
212,210000.0,2 bedroom flat for sale,"6/15 Hawthornden Place, Leith, Edinburgh, EH7 4RG",http://www.rightmove.co.uk/properties/84976828,http://www.rightmove.co.uk/estate-agents/agent/Warners-Solicitors/Edinburgh-91640.html,EH7,2.0,2021-01-17 16:42:17.951429,"Hawthornden Place, Pilrig, Leith Central, City of Edinburgh, Scotland, EH7 4RG, United Kingdom","(55.9650793, -3.1816708)",55.9650793,-3.1816708
213,995000.0,3 bedroom apartment for sale,"Great King Street, Edinburgh",http://www.rightmove.co.uk/properties/77047455,http://www.rightmove.co.uk/estate-agents/agent/Rettie-and-Co/Edinburgh-Sales-67544.html,,3.0,2021-01-17 16:42:17.951429,"Great King Street, New Town, New Town/Broughton, City of Edinburgh, Scotland, EH3 6QR, United Kingdom","(55.9578533, -3.1993623)",55.9578533,-3.1993623
214,210000.0,2 bedroom flat for sale,"Watson Crescent, Edinburgh",http://www.rightmove.co.uk/properties/88294423,http://www.rightmove.co.uk/estate-agents/agent/Yopa/Scotland-77046.html,,2.0,2021-01-17 16:42:17.951429,"Watson Crescent, Merchiston, City of Edinburgh, Scotland, EH11 1HD, United Kingdom","(55.9380745, -3.2210221)",55.9380745,-3.2210221
215,209995.0,2 bedroom ground floor flat for sale,"89 Broughton Road, Broughton, EH7 4EG",http://www.rightmove.co.uk/properties/96452135,http://www.rightmove.co.uk/estate-agents/agent/Deans-Properties/Newington-128743.html,EH7,2.0,2021-01-17 16:42:17.951429,"89, Broughton Road, Canonmills, New Town/Broughton, City of Edinburgh, Scotland, EH7 4EG, United Kingdom","(55.9641839, -3.1933011)",55.9641839,-3.1933011
216,205000.0,2 bedroom flat for sale,"55/5 Orchard Brae Gardens, Stockbridge, Edinburgh, EH4 2UQ",http://www.rightmove.co.uk/properties/99786629,http://www.rightmove.co.uk/estate-agents/agent/Umega/Edinburgh-224744.html,EH4,2.0,2021-01-17 16:42:17.951429,"Orchard Brae, Stockbridge, Stockbridge/Inverleith, City of Edinburgh, Scotland, EH4 1NY, United Kingdom","(55.9568531, -3.2240874)",55.9568531,-3.2240874
217,205000.0,2 bedroom ground floor flat for sale,"1/3 Hawthornden Place, Edinburgh, EH7 4RF",http://www.rightmove.co.uk/properties/86332081,http://www.rightmove.co.uk/estate-agents/agent/Simpson-and-Marwick/Edinburgh-15605.html,EH7,2.0,2021-01-17 16:42:17.951429,"Hawthornden Place, Pilrig, Leith Central, City of Edinburgh, Scotland, EH7 4PT, United Kingdom","(55.9652907, -3.1810923)",55.9652907,-3.1810923
218,200000.0,1 bedroom flat for sale,"Bellevue Road , Bellevue, Edinburgh, EH7",http://www.rightmove.co.uk/properties/100403492,http://www.rightmove.co.uk/estate-agents/agent/Belvoir-Sales/Edinburgh-194357.html,EH7,1.0,2021-01-17 16:42:17.951429,"Bellevue Road, Broughton, New Town/Broughton, City of Edinburgh, Scotland, EH7 4DA, United Kingdom","(55.961443, -3.1897036)",55.961443,-3.1897036
219,200000.0,2 bedroom flat for sale,"2 (2F2) Grove Street, Edinburgh, EH3 8BB",http://www.rightmove.co.uk/properties/101001005,http://www.rightmove.co.uk/estate-agents/agent/D-J-Alexander/Edinburgh-51311.html,EH3,2.0,2021-01-17 16:42:17.951429,"Platform 2, Waverley Concourse, Old Town, City of Edinburgh, Scotland, United Kingdom","(55.9525089, -3.188882848189836)",55.9525089,-3.188882848189836
220,199999.0,1 bedroom apartment for sale,"Well Court, Dean Village, Edinburgh, EH4",http://www.rightmove.co.uk/properties/75618363,http://www.rightmove.co.uk/estate-agents/agent/Keller-Williams-Evolve/Scotland-209498.html,EH4,1.0,2021-01-17 16:42:17.951429,"Well Court, Dean Village, West End, City of Edinburgh, Scotland, EH4 3BE, United Kingdom","(55.9520018, -3.2175712)",55.9520018,-3.2175712
221,199000.0,1 bedroom flat for sale,"36 Polwarth Crescent, Polwarth, Edinburgh",http://www.rightmove.co.uk/properties/100794428,http://www.rightmove.co.uk/estate-agents/agent/Ballantynes/Edinburgh-49877.html,,1.0,2021-01-17 16:42:17.951429,"DJ Clark Decorators, 36, Polwarth Crescent, Polwarth, Merchiston, City of Edinburgh, Scotland, EH11 1HS, United Kingdom","(55.9382776, -3.2177268)",55.9382776,-3.2177268
222,195000.0,2 bedroom flat for sale,"Upper Grove Place, Fountainbridge, Edinburgh, EH3",http://www.rightmove.co.uk/properties/83453248,http://www.rightmove.co.uk/estate-agents/agent/MOV8-Real-Estate-Principal-GPM-Branch/Scotland-Head-Office-138737.html,EH3,2.0,2021-01-17 16:42:17.951429,"Upper Grove Place, Fountainbridge, City of Edinburgh, Scotland, EH3 8AU, United Kingdom","(55.9441957, -3.2122703)",55.9441957,-3.2122703
223,195000.0,2 bedroom flat for sale,"8/4 St Clair Road, Leith, EH6 8JY",http://www.rightmove.co.uk/properties/88299850,http://www.rightmove.co.uk/estate-agents/agent/Coulters/Stockbridge-95110.html,EH6,2.0,2021-01-17 16:42:17.951429,"St Clair Road, Lorne, Leith Central, City of Edinburgh, Scotland, EH6 8JY, United Kingdom","(55.9651975, -3.1689307)",55.9651975,-3.1689307
224,195000.0,1 bedroom flat for sale,"Henderson Row, Edinburgh",http://www.rightmove.co.uk/properties/76073589,http://www.rightmove.co.uk/estate-agents/agent/KnightBain-Estate-Agents/Broxburn-46353.html,,1.0,2021-01-17 16:42:17.951429,"Henderson Row, Silvermills, New Town/Broughton, City of Edinburgh, Scotland, EH3 5DH, United Kingdom","(55.9602171, -3.2035877)",55.9602171,-3.2035877
225,195000.0,1 bedroom flat for sale,"Lothian Road, Edinburgh, Midlothian",http://www.rightmove.co.uk/properties/96288074,http://www.rightmove.co.uk/estate-agents/agent/Thorntons-Property-Services/Edinburgh-155639.html,,1.0,2021-01-17 16:42:17.951429,"Lothian Burn, Lothianburn, City of Edinburgh, Midlothian, Scotland, EH10 7DU, United Kingdom","(55.8900909, -3.2025402)",55.8900909,-3.2025402
226,190000.0,2 bedroom flat for sale,"Brand Place, Abbeyhill, Edinburgh, Edinburgh",http://www.rightmove.co.uk/properties/87770266,http://www.rightmove.co.uk/estate-agents/agent/Springbok-Properties/Nationwide-53811.html,,2.0,2021-01-17 16:42:17.951429,"Brand Place, Abbeyhill Turnback, Old Town, City of Edinburgh, Scotland, EH8 8JH, United Kingdom","(55.9559678, -3.1687754)",55.9559678,-3.1687754
227,190000.0,2 bedroom flat for sale,"Balfour Place, Edinburgh",http://www.rightmove.co.uk/properties/88330858,http://www.rightmove.co.uk/estate-agents/agent/Ninety-Property/Lasswade-76962.html,,2.0,2021-01-17 16:42:17.951429,"Balfour Place, Pilrig, Leith Central, City of Edinburgh, Scotland, EH6 5DN, United Kingdom","(55.9669759, -3.1791872)",55.9669759,-3.1791872
228,179000.0,2 bedroom apartment for sale,"Springwell Place, Flat 8, Dalry, Edinburgh, EH11 2JA",http://www.rightmove.co.uk/properties/88326445,http://www.rightmove.co.uk/estate-agents/agent/Clyde-Property/Edinburgh-150686.html,EH11,2.0,2021-01-17 16:42:17.951429,"Springwell Place, Ardmillan, Dalry, City of Edinburgh, Scotland, EH11 2HX, United Kingdom","(55.9416518, -3.2228182)",55.9416518,-3.2228182
229,189000.0,1 bedroom flat for sale,"Hopetoun Street, Bellevue, Edinburgh",http://www.rightmove.co.uk/properties/100794425,http://www.rightmove.co.uk/estate-agents/agent/Ballantynes/Edinburgh-49877.html,,1.0,2021-01-17 16:42:17.951429,"Hopetoun Street, Broughton, New Town/Broughton, City of Edinburgh, Scotland, EH7 4NE, United Kingdom","(55.9626295, -3.1857313)",55.9626295,-3.1857313
230,189000.0,1 bedroom flat for sale,"51 Roseburn Terrace, Roseburn, Edinburgh",http://www.rightmove.co.uk/properties/102002657,http://www.rightmove.co.uk/estate-agents/agent/Ballantynes/Edinburgh-49877.html,,1.0,2021-01-17 16:42:17.951429,"51, Roseburn Terrace, Roseburn, Murrayfield, City of Edinburgh, Scotland, EH12 5NQ, United Kingdom","(55.9456296, -3.2352033)",55.9456296,-3.2352033
231,187000.0,1 bedroom ground floor flat for sale,"5/12 Drummond Street, Old Town, Edinburgh, EH8 9TT",http://www.rightmove.co.uk/properties/87231388,http://www.rightmove.co.uk/estate-agents/agent/Warners-Solicitors/Edinburgh-91640.html,EH8,1.0,2021-01-17 16:42:17.951429,"Drummond Street, Old Town, City of Edinburgh, Scotland, EH8 9TT, United Kingdom","(55.9472209, -3.1859442)",55.9472209,-3.1859442
232,185000.0,2 bedroom flat for sale,"Orwell Terrace, Dalry, Edinburgh, EH11",http://www.rightmove.co.uk/properties/101862077,http://www.rightmove.co.uk/estate-agents/agent/Murray-and-Currie/Edinburgh-Sales-68784.html,EH11,2.0,2021-01-17 16:42:17.951429,"Orwell Terrace, Edinburgh Napier Accommodation Orwell Terrace, Dalry, City of Edinburgh, Scotland, EH11 2AG, United Kingdom","(55.9420804, -3.2206093)",55.9420804,-3.2206093
233,185000.0,1 bedroom ground floor flat for sale,"8 Alva Place, Edinburgh, EH7 5AZ",http://www.rightmove.co.uk/properties/77140143,http://www.rightmove.co.uk/estate-agents/agent/Campbell-Smith-LLP/Edinburgh-94463.html,EH7,1.0,2021-01-17 16:42:17.951429,"8, Lady Menzies Place, Abbeyhill Colonies, Leith Central, City of Edinburgh, Scotland, EH7 5SD, United Kingdom","(55.9579445, -3.1700516)",55.9579445,-3.1700516
234,184999.0,2 bedroom flat for sale,"Broughton Road, Broughton, Edinburgh, EH7",http://www.rightmove.co.uk/properties/86327542,http://www.rightmove.co.uk/estate-agents/agent/MOV8-Real-Estate-Principal-GPM-Branch/Scotland-Head-Office-138737.html,EH7,2.0,2021-01-17 16:42:17.951429,"Broughton Road, Canonmills, New Town/Broughton, City of Edinburgh, Scotland, EH7 4EB, United Kingdom","(55.9625746, -3.1965009)",55.9625746,-3.1965009
235,180000.0,2 bedroom flat for sale,"Balfour Street, Edinburgh, EH6",http://www.rightmove.co.uk/properties/101416985,http://www.rightmove.co.uk/estate-agents/agent/Purplebricks/covering-Scotland-151100.html,EH6,2.0,2021-01-17 16:42:17.951429,"Balfour Street, Lorne, Leith Central, City of Edinburgh, Scotland, EH6 5EL, United Kingdom","(55.9657878, -3.1762014)",55.9657878,-3.1762014
236,180000.0,1 bedroom flat for sale,"4/5 Leamington Road, Bruntsfield, Edinburgh, EH3 9PD",http://www.rightmove.co.uk/properties/86072197,http://www.rightmove.co.uk/estate-agents/agent/Gillespie-MacAndrew/Edinburgh-109751.html,EH3,1.0,2021-01-17 16:42:17.951429,"Leamington Road, Bruntsfield, City of Edinburgh, Scotland, EH3 9PD, United Kingdom","(55.9411966, -3.2108881)",55.9411966,-3.2108881
237,180000.0,1 bedroom ground floor flat for sale,"Roseburn Place, Edinburgh, EH12",http://www.rightmove.co.uk/properties/100456883,http://www.rightmove.co.uk/estate-agents/agent/WATERMANS-LEGAL-LIMITED/Edinburgh-198836.html,EH12,1.0,2021-01-17 16:42:17.951429,"Roseburn Place, Roseburn, Murrayfield, City of Edinburgh, Scotland, EH12 5NU, United Kingdom","(55.9451613, -3.2365364)",55.9451613,-3.2365364
238,179000.0,2 bedroom apartment for sale,"Springwell Place, Flat 8, Dalry, Edinburgh, EH11 2JA",http://www.rightmove.co.uk/properties/88326445,http://www.rightmove.co.uk/estate-agents/agent/Clyde-Property/Edinburgh-150686.html,EH11,2.0,2021-01-17 16:42:17.951429,"Springwell Place, Ardmillan, Dalry, City of Edinburgh, Scotland, EH11 2HX, United Kingdom","(55.9416518, -3.2228182)",55.9416518,-3.2228182
239,175000.0,1 bedroom flat for sale,"123/3 Lauriston Place, Edinburgh, EH3 9JN",http://www.rightmove.co.uk/properties/99926492,http://www.rightmove.co.uk/estate-agents/agent/Jardine-Phillips/Edinburgh-67068.html,EH3,1.0,2021-01-17 16:42:17.951429,"Lauriston Place, Lauriston, Tollcross, City of Edinburgh, Scotland, EH3 9RP, United Kingdom","(55.944171, -3.2026287)",55.944171,-3.2026287
240,175000.0,2 bedroom flat for sale,"30/3 Milton Street, Abbeyhill, Edinburgh, EH8 8HD",http://www.rightmove.co.uk/properties/86455903,http://www.rightmove.co.uk/estate-agents/agent/McEwan-Fraser-Legal/Scotland-68041.html,EH8,2.0,2021-01-17 16:42:17.951429,"Milton Street, Abbeyhill, City of Edinburgh, Scotland, EH8 8HF, United Kingdom","(55.9546678, -3.1682071)",55.9546678,-3.1682071
241,175000.0,2 bedroom flat for sale,"11/6 Watson Crescent, Edinburgh, EH11 1HB",http://www.rightmove.co.uk/properties/87569611,http://www.rightmove.co.uk/estate-agents/agent/D-J-Alexander/Glasgow-Sales-103433.html,EH11,2.0,2021-01-17 16:42:17.951429,"Watson Crescent, Merchiston, City of Edinburgh, Scotland, EH11 1HD, United Kingdom","(55.9380745, -3.2210221)",55.9380745,-3.2210221
242,170000.0,1 bedroom apartment for sale,"High Street, Edinburgh",http://www.rightmove.co.uk/properties/75015912,http://www.rightmove.co.uk/estate-agents/agent/Rettie-and-Co/Edinburgh-Sales-67544.html,,1.0,2021-01-17 16:42:17.951429,"High Street, Canongate, Old Town, City of Edinburgh, Scotland, EH1 1TB, United Kingdom","(55.9504009, -3.1858426)",55.9504009,-3.1858426
243,170000.0,1 bedroom apartment for sale,"Rutland Square, Edinburgh",http://www.rightmove.co.uk/properties/86184226,http://www.rightmove.co.uk/estate-agents/agent/Rettie-and-Co/Edinburgh-Sales-67544.html,,1.0,2021-01-17 16:42:17.951429,"Rutland Square, Haymarket, West End, City of Edinburgh, Scotland, EH1 2BB, United Kingdom","(55.9487057, -3.2100497)",55.9487057,-3.2100497
244,169500.0,2 bedroom flat for sale,"Howden Street, Edinburgh",http://www.rightmove.co.uk/properties/101890868,http://www.rightmove.co.uk/estate-agents/agent/Westgate-Estate-Agents/Glasgow-62368.html,,2.0,2021-01-17 16:42:17.951429,"Howden Street, St Leonards, Southside, City of Edinburgh, Scotland, EH8 9HL, United Kingdom","(55.9440427, -3.1822721)",55.9440427,-3.1822721
245,169000.0,1 bedroom flat for sale,"195 Fountainbridge, Edinburgh, EH3",http://www.rightmove.co.uk/properties/85962559,http://www.rightmove.co.uk/estate-agents/agent/Aberdein-Considine/Edinburgh-102197.html,EH3,1.0,2021-01-17 16:42:17.951429,"Fountainbridge, City of Edinburgh, Scotland, United Kingdom","(55.9422173, -3.211991)",55.9422173,-3.211991
246,165000.0,1 bedroom flat for sale,"Bothwell Street, Edinburgh, EH7",http://www.rightmove.co.uk/properties/90124856,http://www.rightmove.co.uk/estate-agents/agent/Purplebricks/covering-Scotland-151100.html,EH7,1.0,2021-01-17 16:42:17.951429,"Bothwell Street, Lorne, Leith Central, City of Edinburgh, Scotland, EH7 5PX, United Kingdom","(55.9603732, -3.169282)",55.9603732,-3.169282
247,165000.0,1 bedroom flat for sale,"101/11 Broughton Road, Broughton, Edinburgh, EH7 4EG",http://www.rightmove.co.uk/properties/85767514,http://www.rightmove.co.uk/estate-agents/agent/McEwan-Fraser-Legal/Scotland-68041.html,EH7,1.0,2021-01-17 16:42:17.951429,"Broughton Road, Canonmills, New Town/Broughton, City of Edinburgh, Scotland, EH7 4EG, United Kingdom","(55.9642672, -3.1925762)",55.9642672,-3.1925762
248,165000.0,1 bedroom flat for sale,"39/7 Pilrig Heights, Edinburgh, EH6 5FD",http://www.rightmove.co.uk/properties/86826001,http://www.rightmove.co.uk/estate-agents/agent/Blackadders-LLP/Edinburgh-93847.html,EH6,1.0,2021-01-17 16:42:17.951429,"Pilrig Heights, Pilrig, Leith Central, City of Edinburgh, Scotland, EH6 5FD, United Kingdom","(55.9659597, -3.1857037)",55.9659597,-3.1857037
249,165000.0,1 bedroom flat for sale,"2/21 Bothwell House, EDINBURGH, EH7 5YL",http://www.rightmove.co.uk/properties/76000200,http://www.rightmove.co.uk/estate-agents/agent/Campbell-Smith-LLP/Edinburgh-94463.html,EH7,1.0,2021-01-17 16:42:17.951429,"Bothwell House, Lorne, Leith Central, City of Edinburgh, Scotland, EH7 5YL, United Kingdom","(55.9604391, -3.1708108)",55.9604391,-3.1708108
250,160000.0,1 bedroom apartment for sale,"Jamaica Mews, Edinburgh, Midlothian",http://www.rightmove.co.uk/properties/99380510,http://www.rightmove.co.uk/estate-agents/agent/Rettie-and-Co/Edinburgh-Sales-67544.html,,1.0,2021-01-17 16:42:17.951429,"Midlothian Clump, City of Edinburgh, Scotland, United Kingdom","(55.99447265, -3.3432274069999997)",55.99447265,-3.3432274069999997
251,160000.0,Studio flat for sale,"148/1 Dundas Street, New Town, Edinburgh, EH3 5DQ",http://www.rightmove.co.uk/properties/88295125,http://www.rightmove.co.uk/estate-agents/agent/Warners-Solicitors/Edinburgh-91640.html,EH3,0.0,2021-01-17 16:42:17.951429,"Dundas Street, New Town, New Town/Broughton, City of Edinburgh, Scotland, EH3 5DQ, United Kingdom","(55.9592908, -3.2003549)",55.9592908,-3.2003549
252,159000.0,1 bedroom flat for sale,"Albion Road, Edinburgh, EH7",http://www.rightmove.co.uk/properties/101776919,http://www.rightmove.co.uk/estate-agents/agent/WATERMANS-LEGAL-LIMITED/Edinburgh-198836.html,EH7,1.0,2021-01-17 16:42:17.951429,"Albion Road, Lorne, Leith Central, City of Edinburgh, Scotland, EH7 5NP, United Kingdom","(55.9607732, -3.1645631)",55.9607732,-3.1645631
253,155000.0,1 bedroom ground floor flat for sale,"9/3 Lyne Street, Abbeyhill, EH7 5DN",http://www.rightmove.co.uk/properties/100597655,http://www.rightmove.co.uk/estate-agents/agent/Deans-Properties/Newington-128743.html,EH7,1.0,2021-01-17 16:42:17.951429,"Lyne Street, Abbeyhill, City of Edinburgh, Scotland, EH7 5DJ, United Kingdom","(55.9565214, -3.1702506)",55.9565214,-3.1702506
254,155000.0,1 bedroom flat for sale,"Munro Place, Canonmills, Edinburgh, EH3",http://www.rightmove.co.uk/properties/88192414,http://www.rightmove.co.uk/estate-agents/agent/Lindsays/Edinburgh-29595.html,EH3,1.0,2021-01-17 16:42:17.951429,"Munro Place, Canonmills, New Town/Broughton, City of Edinburgh, Scotland, EH3 5LJ, United Kingdom","(55.9628086, -3.1984601)",55.9628086,-3.1984601
255,150000.0,1 bedroom flat for sale,"Salmond Place, Abbeyhill, Edinburgh, EH7",http://www.rightmove.co.uk/properties/83451637,http://www.rightmove.co.uk/estate-agents/agent/MOV8-Real-Estate-Principal-GPM-Branch/Scotland-Head-Office-138737.html,EH7,1.0,2021-01-17 16:42:17.951429,"Salmond Place, Abbeyhill Colonies, Leith Central, City of Edinburgh, Scotland, EH7 5SR, United Kingdom","(55.9580927, -3.1676701)",55.9580927,-3.1676701
256,150000.0,1 bedroom flat for sale,"Downfield Place, Dalry, Edinburgh, EH11",http://www.rightmove.co.uk/properties/88183645,http://www.rightmove.co.uk/estate-agents/agent/MOV8-Real-Estate-Principal-GPM-Branch/Scotland-Head-Office-138737.html,EH11,1.0,2021-01-17 16:42:17.951429,"Downfield Place, Ardmillan, Dalry, City of Edinburgh, Scotland, EH11 2EW, United Kingdom","(55.9421737, -3.2259404)",55.9421737,-3.2259404
257,150000.0,1 bedroom ground floor flat for sale,"15/2 Yeaman Place, Polwarth, EH11 1BS",http://www.rightmove.co.uk/properties/76408389,http://www.rightmove.co.uk/estate-agents/agent/Coulters/Stockbridge-95110.html,EH11,1.0,2021-01-17 16:42:17.951429,"Yeaman Place, Polwarth, Merchiston, City of Edinburgh, Scotland, EH11 1HS, United Kingdom","(55.9387611, -3.2183328)",55.9387611,-3.2183328
